rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
380,estimated,,,0.558622,Scikit-learn,/scikit-learn/scikit-learn,,334,844,406226,2026-02-03T16:28:43.958000Z,1mo,8.5,,85.9,repo,https://github.com/scikit-learn/scikit-learn,,0.565937,0.467934,0.681186,0.85,0.0,0.46372
381,estimated,,,0.558402,Databricks CLI,/databricks/cli,,2850,1752,462525,2026-03-07T05:49:58.270000Z,3d,9.6,True,57.1,repo,https://github.com/databricks/cli,,0.356025,0.518602,0.688032,0.96,1.0,0.905309
382,estimated,,,0.558283,LangSmith SDK,/langchain-ai/langsmith-sdk,,710,462,161856,2025-12-28T04:32:40.286000Z,2mo,9.2,True,82.9,repo,https://github.com/langchain-ai/langsmith-sdk,,0.492165,0.426162,0.63265,0.92,1.0,0.293566
383,estimated,,,0.557831,Redis,/redis/redis-doc,,982,1437,334210,2025-10-25T11:55:33.719000Z,4mo,9,True,74,repo,https://github.com/redis/redis-doc,,0.46041,0.504849,0.670894,0.9,1.0,0.180849
384,estimated,,,0.557727,Convex Agent,/get-convex/agent,,604,123,37103,2026-02-18T07:07:02.329000Z,20d,9.9,True,77.3,repo,https://github.com/get-convex/agent,,0.507992,0.334687,0.554957,0.99,1.0,0.59899
385,estimated,,,0.557588,PixiJS,/pixijs/pixijs,,212,373,85214,2026-02-18T03:06:25.436000Z,20d,8.1,,94.6,repo,https://github.com/pixijs/pixijs,,0.610329,0.41134,0.598812,0.81,0.0,0.596998
386,estimated,,,0.557552,DeepEval,/confident-ai/deepeval,,497,895,289015,2026-03-10T01:38:30.808000Z,7h,7.7,,91.2,repo,https://github.com/confident-ai/deepeval,,0.527071,0.472003,0.66323,0.77,0.0,0.989692
387,estimated,,,0.557533,Kendo UI Core,/telerik/kendo-ui-core,,4764,27016,7864679,2025-11-19T14:32:39.772000Z,3mo,9.2,True,84.1,repo,https://github.com/telerik/kendo-ui-core,,0.305674,0.708511,0.837482,0.92,1.0,0.213106
388,estimated,,,0.557505,Strimzi,/strimzi/strimzi.github.io,,6884,93737,9389440,2025-11-13T02:53:08.163000Z,3mo,9,True,87.8,repo,https://github.com/strimzi/strimzi.github.io,,0.269594,0.794889,0.846829,0.9,1.0,0.20372
389,estimated,,,0.557499,Evidence,/evidence-dev/evidence,,1212,1334,276927,2026-01-13T16:32:42.648000Z,1mo,9.3,True,82.8,repo,https://github.com/evidence-dev/evidence,,0.439799,0.499689,0.660977,0.93,1.0,0.350093
390,estimated,,,0.557452,Hugging Face Hub,/huggingface/huggingface_hub,,797,672,183296,2025-10-20T04:23:15.370000Z,4mo,9.6,True,80.7,repo,https://github.com/huggingface/huggingface_hub,,0.480849,0.452131,0.639211,0.96,1.0,0.175236
391,estimated,,,0.557402,ElevenLabs,/elevenlabs/elevenlabs-docs,,800,904,338339,2025-07-29T18:43:12.276000Z,7mo,9,True,85.8,repo,https://github.com/elevenlabs/elevenlabs-docs,,0.480481,0.472697,0.671541,0.9,1.0,0.118296
392,estimated,,,0.557373,Lip Gloss,/charmbracelet/lipgloss,,527,72,20377,2026-03-03T12:23:15.697000Z,6d,9.4,True,89.5,repo,https://github.com/charmbracelet/lipgloss,,0.521337,0.2979,0.523349,0.94,1.0,0.813786
393,estimated,,,0.557075,Azure PowerShell,/azure/azure-powershell,,7680,76912,15065602,2025-09-23T16:34:14.729000Z,5mo,9.6,True,56.7,repo,https://github.com/azure/azure-powershell,,0.258869,0.781153,0.871768,0.96,1.0,0.151752
394,estimated,,,0.557007,Astro,/llmstxt/astro_build_llms_txt,,371,655,187381,2026-01-27T08:49:38.499000Z,1mo,10,,91,llmstxt,https://docs.astro.build/llms.txt,,0.555667,0.450355,0.640374,1.0,0.0,0.416591
395,estimated,,,0.556896,Sharp,/lovell/sharp,,547,208,52747,2026-01-30T07:43:56.009000Z,1mo,9.2,True,85.8,repo,https://github.com/lovell/sharp,,0.517692,0.370935,0.573513,0.92,1.0,0.434413
396,estimated,,,0.556603,Craft CMS,/craftcms/docs,,2294,5209,1086327,2025-10-24T23:46:46.576000Z,4mo,9.9,True,62.5,repo,https://github.com/craftcms/docs,,0.377292,0.594232,0.733069,0.99,1.0,0.180299
397,estimated,,,0.556519,Elysia,/llmstxt/elysiajs_llms-full_txt,,301,558,153061,2026-02-18T07:51:42.334000Z,20d,8.5,,90.2,llmstxt,https://elysiajs.com/llms-full.txt,,0.576103,0.439245,0.629703,0.85,0.0,0.599361
398,estimated,,,0.556363,Bubble Tea Bubbles,/charmbracelet/bubbles,,394,45,16370,2026-02-25T13:13:19.221000Z,12d,9.4,True,88.6,repo,https://github.com/charmbracelet/bubbles,,0.549786,0.265835,0.5118,0.94,1.0,0.700444
399,estimated,,,0.556071,Caddy,/caddyserver/website,,1049,729,186873,2026-01-25T03:27:03.362000Z,1mo,9.4,True,82.7,repo,https://github.com/caddyserver/website,,0.453946,0.457776,0.640231,0.94,1.0,0.404111
400,estimated,,,0.555743,Hibernate ORM,/hibernate/hibernate-orm,,585,1706,402466,2026-02-20T10:21:50.712000Z,17d,8.9,,80,repo,https://github.com/hibernate/hibernate-orm,,0.51112,0.516756,0.680696,0.89,0.0,0.625664
401,estimated,,,0.555461,Chatwoot,/chatwoot/docs,,1364,354,94390,2026-03-05T23:08:55.105000Z,4d,9.7,True,61.9,repo,https://github.com/chatwoot/docs,,0.428226,0.40772,0.604206,0.97,1.0,0.871679
402,estimated,,,0.55522,Rive,/rive-app/rive-docs,,2094,908,294321,2026-03-06T10:26:02.806000Z,3d,9.3,True,78.4,repo,https://github.com/rive-app/rive-docs,,0.38623,0.473003,0.66419,0.93,1.0,0.883753
403,estimated,,,0.555197,Fabric,/fabric/fabric,,143,120,44719,2026-03-07T00:27:00.105000Z,3d,6.7,,6.8,repo,https://github.com/fabric/fabric,,0.648706,0.332987,0.564805,0.67,0.0,0.899223
404,estimated,,,0.554765,Zigbee2MQTT,/koenkk/zigbee2mqtt.io,,4987,29927,9330894,2025-08-07T17:17:23.270000Z,7mo,9.3,True,,repo,https://github.com/koenkk/zigbee2mqtt.io,,0.30119,0.715616,0.846499,0.93,1.0,0.122619
405,estimated,,,0.554646,Wot Design Uni,/moonofweisheng/wot-design-uni,,1006,929,229337,2026-01-05T08:37:19.834000Z,2mo,9,True,77.6,repo,https://github.com/moonofweisheng/wot-design-uni,,0.458045,0.474589,0.651031,0.9,1.0,0.319076
406,estimated,,,0.554482,Railway,/railwayapp/docs,,832,383,175814,2026-01-04T11:43:51.566000Z,2mo,9.6,True,63.9,repo,https://github.com/railwayapp/docs,,0.476641,0.413172,0.637013,0.96,1.0,0.316149
407,estimated,,,0.554333,Devenv,/cachix/devenv,,1512,762,121373,2026-02-24T18:06:13.674000Z,13d,9.7,True,92.8,repo,https://github.com/cachix/devenv,,0.418135,0.460846,0.617468,0.97,1.0,0.687655
408,estimated,,,0.553836,GRDB.swift,/groue/grdb.swift,,916,833,163815,2025-11-13T03:34:36.471000Z,3mo,9.5,True,96.5,repo,https://github.com/groue/grdb.swift,,0.467223,0.467024,0.633285,0.95,1.0,0.20376
409,estimated,,,0.553663,Bicep Registry Modules,/azure/bicep-registry-modules,,3112,12824,2023454,2025-06-18T20:46:35.467000Z,8mo,9.6,True,58.8,repo,https://github.com/azure/bicep-registry-modules,,0.347407,0.656779,0.765877,0.96,1.0,0.101862
410,estimated,,,0.553285,Infisical,/infisical/infisical,,1668,1542,679929,2025-12-25T03:02:58.193000Z,2mo,9.7,True,0,repo,https://github.com/infisical/infisical,,0.408515,0.509743,0.708354,0.97,1.0,0.285025
411,estimated,,,0.55316,PowerSync,/powersync-ja/powersync-docs,,1292,843,281460,2026-02-06T10:53:40.938000Z,1mo,9.1,True,75.1,repo,https://github.com/powersync-ja/powersync-docs,,0.433538,0.467851,0.661833,0.91,1.0,0.484442
412,estimated,,,0.553153,Data Load Tool,/dlt-hub/dlt,,2146,2198,581625,2026-01-29T18:13:22.111000Z,1mo,9.7,True,77.4,repo,https://github.com/dlt-hub/dlt,,0.383826,0.534341,0.700117,0.97,1.0,0.430901
413,estimated,,,0.553058,Mise,/jdx/mise,,548,1083,250119,2026-02-26T11:17:35.975000Z,11d,8.9,,86.4,repo,https://github.com/jdx/mise,,0.517513,0.485228,0.655606,0.89,0.0,0.715814
414,estimated,,,0.552859,Coder,/coder/coder,,2013,1772,606986,2026-02-06T02:17:15.072000Z,1mo,9.4,True,88.1,repo,https://github.com/coder/coder,,0.390095,0.51939,0.702368,0.94,1.0,0.481653
415,estimated,,,0.552595,Envoy,/envoyproxy/envoy,,1430,1168,520915,2026-01-23T09:09:40.885000Z,1mo,9,True,64.1,repo,https://github.com/envoyproxy/envoy,,0.423597,0.490469,0.694303,0.9,1.0,0.394741
416,estimated,,,0.552576,X6,/antvis/x6,,2306,965,213371,2026-03-03T08:10:10.378000Z,7d,10,True,70.5,repo,https://github.com/antvis/x6,,0.37678,0.477226,0.647225,1.0,1.0,0.809925
417,estimated,,,0.552486,TiDB,/pingcap/docs,,3019,6409,2242587,2026-01-13T03:33:46.249000Z,1mo,9,True,87.1,repo,https://github.com/pingcap/docs,,0.35038,0.608624,0.7713,0.9,1.0,0.347897
418,estimated,,,0.55242,Apache Spark,/apache/spark,,1799,2949,915037,2025-11-28T11:12:16.400000Z,3mo,9.1,True,77.1,repo,https://github.com/apache/spark,,0.401108,0.554741,0.724018,0.91,1.0,0.227421
419,estimated,,,0.552275,LiveKit Agents,/livekit/agents,,657,166,37917,2026-02-18T04:59:38.090000Z,20d,9.3,True,60,repo,https://github.com/livekit/agents,,0.499759,0.355359,0.556102,0.93,1.0,0.597934
420,estimated,,,0.55227,MyBatis-Plus,/baomidou/mybatis-plus-doc,,454,551,159412,2026-03-04T08:51:57.725000Z,6d,8.7,,90,repo,https://github.com/baomidou/mybatis-plus-doc,,0.535924,0.43837,0.631848,0.87,0.0,0.833068
421,estimated,,,0.552201,Ollama,/llmstxt/ollama_llms-full_txt,,338,624,198377,2025-12-16T06:54:59.069000Z,2mo,9.9,,89.3,llmstxt,https://docs.ollama.com/llms-full.txt,,0.564774,0.446994,0.643382,0.99,0.0,0.262944
422,estimated,,,0.551956,FusionAuth Site,/fusionauth/fusionauth-site,,2832,6666,1529726,2025-09-22T01:48:51.233000Z,5mo,9.9,True,59.2,repo,https://github.com/fusionauth/fusionauth-site,,0.356646,0.611354,0.751123,0.99,1.0,0.150523
423,estimated,,,0.55193,Youtube.js,/luanrt/youtube.js,,1764,1667,310854,2026-02-01T15:18:52.290000Z,1mo,9.5,True,80.5,repo,https://github.com/luanrt/youtube.js,,0.403033,0.515151,0.667072,0.95,1.0,0.449487
424,estimated,,,0.55192,Opik,/comet-ml/opik,,2657,2587,789605,2026-02-08T11:59:44.294000Z,29d,9.7,True,80.3,repo,https://github.com/comet-ml/opik,,0.362897,0.54565,0.716242,0.97,1.0,0.500993
425,estimated,,,0.551734,Mintlify,/mintlify/docs,,724,386,112495,2025-11-15T13:35:31.694000Z,3mo,9.6,True,95.8,repo,https://github.com/mintlify/docs,,0.490254,0.413712,0.613462,0.96,1.0,0.207162
426,estimated,,,0.551696,Playwright Python,/microsoft/playwright-python,,513,79,14943,2026-02-18T09:29:00.351000Z,19d,9.9,True,71,repo,https://github.com/microsoft/playwright-python,,0.523971,0.304258,0.50699,0.99,1.0,0.600171
427,estimated,,,0.551616,Swift,/swiftlang/swift,,597,2836,877714,2026-01-04T14:32:41.276000Z,2mo,8.8,,54.2,repo,https://github.com/swiftlang/swift,,0.509133,0.552029,0.721822,0.88,0.0,0.31654
428,estimated,,,0.551589,Effect,/effect-ts/effect,,276,359,95723,2026-02-18T11:10:40.913000Z,19d,8.6,,78.5,repo,https://github.com/effect-ts/effect,,0.584574,0.408691,0.604946,0.86,0.0,0.60102
429,estimated,,,0.551568,spaCy,/explosion/spacy,,2289,2100,507902,2026-02-01T17:52:47.003000Z,1mo,9.9,True,95,repo,https://github.com/explosion/spacy,,0.377505,0.531175,0.692968,0.99,1.0,0.450208
430,estimated,,,0.551305,Celery,/celery/celery,,1013,905,287717,2025-11-17T08:08:04.823000Z,3mo,9.1,True,90.5,repo,https://github.com/celery/celery,,0.457366,0.472773,0.662993,0.91,1.0,0.209729
431,estimated,,,0.551056,Bun,/llmstxt/bun_llms_txt,,3396,2630,537405,2026-03-05T08:28:57.305000Z,5d,9.2,True,82.1,llmstxt,https://bun.com/llms.txt,,0.338848,0.546795,0.695947,0.92,1.0,0.856471
432,estimated,,,0.551055,PyMuPDF,/pymupdf/pymupdf,,380,1067,412012,2026-02-18T06:21:28.122000Z,20d,7.3,,88.4,repo,https://github.com/pymupdf/pymupdf,,0.553324,0.484195,0.681932,0.73,0.0,0.598612
433,estimated,,,0.550988,TypeSpec,/microsoft/typespec,,4251,2313,409263,2026-03-10T03:17:00.038000Z,5h,9.9,True,79.9,repo,https://github.com/microsoft/typespec,,0.31684,0.53788,0.681579,0.99,1.0,0.99193
434,estimated,,,0.550924,Databricks Terraform Provider,/databricks/terraform-provider-databricks,,1214,1104,344099,2025-10-23T00:54:56.110000Z,4mo,9.6,True,66.4,repo,https://github.com/databricks/terraform-provider-databricks,,0.439638,0.48656,0.672432,0.96,1.0,0.178208
435,estimated,,,0.550552,React Native,/facebook/react-native,,660,348,88722,2025-12-09T12:46:33.185000Z,3mo,9.2,True,54.3,repo,https://github.com/facebook/react-native,,0.499313,0.406536,0.60094,0.92,1.0,0.248245
436,estimated,,,0.550344,Django Allauth,/pennersr/django-allauth,,939,448,126454,2026-02-04T09:00:30.922000Z,1mo,9,True,82.6,repo,https://github.com/pennersr/django-allauth,,0.464794,0.42403,0.619631,0.9,1.0,0.46871
437,estimated,,,0.55,Dapr,/dapr/docs,,3855,3066,971935,2026-03-04T06:31:42.355000Z,6d,9.1,True,87.1,repo,https://github.com/dapr/docs,,0.326424,0.557441,0.7272,0.91,1.0,0.830821
438,estimated,,,0.549859,Cal.com,/calcom/cal.com,,2017,1162,358292,2026-02-23T04:41:57.466000Z,15d,9.2,True,79.1,repo,https://github.com/calcom/cal.com,,0.389901,0.490112,0.674564,0.92,1.0,0.663936
439,estimated,,,0.54963,IntelliJ SDK,/jetbrains/intellij-sdk-docs,,2124,4520,896536,2025-08-07T21:45:15.633000Z,7mo,9.5,True,79.2,repo,https://github.com/jetbrains/intellij-sdk-docs,,0.384836,0.584383,0.722941,0.95,1.0,0.122712
440,estimated,,,0.549589,Uni-app,/dcloudio/unidocs-zh,,365,2077,535745,2025-10-31T07:56:09.654000Z,4mo,7.9,,91,repo,https://github.com/dcloudio/unidocs-zh,,0.557261,0.530411,0.695783,0.79,0.0,0.187441
441,estimated,,,0.549256,Sanity Studio,/sanity-io/sanity,,1189,307,92706,2026-02-19T02:33:08.460000Z,19d,10,True,78.6,repo,https://github.com/sanity-io/sanity,,0.441676,0.397859,0.603257,1.0,1.0,0.608834
442,estimated,,,0.549248,LocalStack Docs,/localstack/localstack-docs,,4268,2265,604688,2026-03-07T22:31:11.576000Z,2d,9.8,True,28.6,repo,https://github.com/localstack/localstack-docs,,0.316449,0.536425,0.702168,0.98,1.0,0.924711
443,estimated,,,0.549071,PDF.js,/mozilla/pdf.js,,617,111,33473,2026-02-23T13:12:58.667000Z,14d,9,True,84,repo,https://github.com/mozilla/pdf.js,,0.505908,0.32762,0.549527,0.9,1.0,0.669192
444,estimated,,,0.548902,JOSE,/panva/jose,,598,315,75318,2025-10-06T01:00:39.412000Z,5mo,9.3,True,88.7,repo,https://github.com/panva/jose,,0.508969,0.399639,0.592301,0.93,1.0,0.161866
445,estimated,,,0.548746,TanStack Table,/tanstack/table,,341,829,146781,2026-02-13T21:13:46.226000Z,24d,8,,78.4,repo,https://github.com/tanstack/table,,0.56391,0.46669,0.627494,0.8,0.0,0.550496
446,estimated,,,0.54867,Rich,/textualize/rich,,565,423,27663,2025-10-08T12:37:08.460000Z,5mo,9.4,True,89.8,repo,https://github.com/textualize/rich,,0.514524,0.420052,0.539472,0.94,1.0,0.164064
447,estimated,,,0.547853,Fiber,/gofiber/fiber,,1900,1088,273646,2026-02-17T16:57:26.101000Z,20d,9.4,True,91.4,repo,https://github.com/gofiber/fiber,,0.395756,0.485547,0.660348,0.94,1.0,0.592016
448,estimated,,,0.547087,Vulkan,/khronosgroup/vulkan-docs,,4302,14080,3307761,2025-09-24T07:32:19.861000Z,5mo,9.6,True,63,repo,https://github.com/khronosgroup/vulkan-docs,,0.315672,0.663266,0.791799,0.96,1.0,0.152233
449,estimated,,,0.547079,Smolagents,/huggingface/smolagents,,1206,331,79406,2026-02-23T00:38:59.433000Z,15d,9.6,True,88.6,repo,https://github.com/huggingface/smolagents,,0.440285,0.403069,0.595089,0.96,1.0,0.661466
450,estimated,,,0.546939,CKEditor 5,/ckeditor/ckeditor5,,1684,2368,735259,2025-10-20T00:35:23.097000Z,4mo,9,True,78.5,repo,https://github.com/ckeditor/ckeditor5,,0.40758,0.539511,0.712481,0.9,1.0,0.175074
451,estimated,,,0.546909,GPUI Component,/longbridge/gpui-component,,1250,876,178892,2026-01-18T14:15:44.408000Z,1mo,9.2,True,76.7,repo,https://github.com/longbridge/gpui-component,,0.436775,0.470514,0.637929,0.92,1.0,0.371349
452,estimated,,,0.546878,Stagehand,/browserbase/stagehand,,498,637,145017,2026-03-09T19:30:58.444000Z,13h,7.7,,78.5,repo,https://github.com/browserbase/stagehand,,0.526875,0.448423,0.626856,0.77,0.0,0.981428
453,estimated,,,0.546819,Koog,/jetbrains/koog,,1580,1105,339367,2026-01-13T18:04:34.294000Z,1mo,9.5,True,80.5,repo,https://github.com/jetbrains/koog,,0.413825,0.486623,0.671701,0.95,1.0,0.350354
454,estimated,,,0.546765,Logfire,/pydantic/logfire,,1192,459,147540,2026-02-02T15:13:37.297000Z,1mo,9.6,True,89,repo,https://github.com/pydantic/logfire,,0.441429,0.425711,0.627766,0.96,1.0,0.456299
455,estimated,,,0.546697,Medusa,/llmstxt/medusajs_llms-full_txt,,3390,2601,917034,2026-02-15T09:36:00.725000Z,22d,9.8,True,76.9,llmstxt,https://docs.medusajs.com/llms-full.txt,,0.339021,0.546025,0.724133,0.98,1.0,0.566242
456,estimated,,,0.546577,Nuxt UI,/llmstxt/ui4_nuxt_llms-full_txt,,1414,13985,2476095,2025-09-19T07:57:05.360000Z,5mo,9.9,,58.6,llmstxt,https://ui4.nuxt.com/llms-full.txt,,0.424699,0.662796,0.776525,0.99,0.0,0.148478
457,estimated,,,0.546318,Coolify,/coollabsio/coolify-docs,,763,405,153323,2025-09-11T05:34:04.569000Z,6mo,9.3,True,76.3,repo,https://github.com/coollabsio/coolify-docs,,0.485117,0.41704,0.629794,0.93,1.0,0.142756
458,estimated,,,0.546204,Dioxus,/dioxuslabs/dioxus,,801,355,107209,2026-01-04T13:43:31.795000Z,2mo,9.1,True,78,repo,https://github.com/dioxuslabs/dioxus,,0.480359,0.407915,0.610923,0.91,1.0,0.316426
459,estimated,,,0.546119,PipeCat,/pipecat-ai/pipecat,,480,1038,304701,2026-02-21T13:43:16.973000Z,16d,7.9,,62.6,repo,https://github.com/pipecat-ai/pipecat,,0.530476,0.482284,0.666018,0.79,0.0,0.6409
460,estimated,,,0.545569,Datadog Integrations Core,/datadog/integrations-core,,5125,16498,8450788,2025-08-10T03:13:01.660000Z,7mo,9.4,True,,repo,https://github.com/datadog/integrations-core,,0.298515,0.674269,0.841273,0.94,1.0,0.123841
461,estimated,,,0.545424,Bloc,/felangel/bloc,,1044,493,130489,2025-12-27T17:23:08.598000Z,2mo,9.7,True,92.3,repo,https://github.com/felangel/bloc,,0.454414,0.430662,0.621288,0.97,1.0,0.292237
462,estimated,,,0.545292,Rerun,/rerun-io/rerun,,2095,1081,355985,2026-02-06T19:05:01.665000Z,1mo,9.9,True,75.1,repo,https://github.com/rerun-io/rerun,,0.386183,0.485099,0.674223,0.99,1.0,0.487126
463,estimated,,,0.545277,ONNX Runtime,/microsoft/onnxruntime,,1357,1105,223426,2025-10-16T11:22:32.259000Z,4mo,9.9,True,85.7,repo,https://github.com/microsoft/onnxruntime,,0.42873,0.486623,0.649654,0.99,1.0,0.17152
464,estimated,,,0.545263,Okta,/okta/okta-developer-docs,,2410,6246,1091796,2025-08-13T21:22:12.584000Z,6mo,9,True,73.7,repo,https://github.com/okta/okta-developer-docs,,0.372458,0.606836,0.733334,0.9,1.0,0.125791
465,estimated,,,0.545147,LangChain4j,/langchain4j/langchain4j,,372,931,257695,2026-02-05T01:34:14.919000Z,1mo,7.8,,77.1,repo,https://github.com/langchain4j/langchain4j,,0.555404,0.474738,0.65718,0.78,0.0,0.473818
466,estimated,,,0.545109,Langgraph 4 Context 7,/shak-shat/langgraph4context7,,3304,11964,2488316,2025-05-11T13:35:54.730000Z,10mo,9,True,83,repo,https://github.com/shak-shat/langgraph4context7,,0.34154,0.65196,0.776784,0.9,1.0,0.09014
467,estimated,,,0.544783,ONLYOFFICE API,/onlyoffice/api.onlyoffice.com,,1295,11744,4431143,2025-12-19T21:25:25.407000Z,2mo,8.5,,71.3,repo,https://github.com/onlyoffice/api.onlyoffice.com,,0.433311,0.650671,0.807221,0.85,0.0,0.271522
468,estimated,,,0.544678,Browser Use,/browser-use/browser-use,,296,232,61155,2026-03-09T15:27:33.893000Z,17h,7.3,,75.2,repo,https://github.com/browser-use/browser-use,,0.57774,0.378483,0.581314,0.73,0.0,0.976031
469,estimated,,,0.544669,OpenAI Go,/openai/openai-go,,861,296,68918,2026-02-04T11:58:25.461000Z,1mo,9.1,True,84.6,repo,https://github.com/openai/openai-go,,0.473286,0.395334,0.587617,0.91,1.0,0.469616
470,estimated,,,0.544658,Spring Kafka,/spring-projects/spring-kafka,,880,406,137810,2025-11-18T12:29:08.756000Z,3mo,9.5,True,95.8,repo,https://github.com/spring-projects/spring-kafka,,0.471149,0.417211,0.624167,0.95,1.0,0.211475
471,estimated,,,0.544339,DataForSEO V3 API,/llmstxt/dataforseo_v3_llms_txt,,1420,6815,4277475,2025-11-10T19:30:06.304000Z,3mo,10,,80.1,llmstxt,https://docs.dataforseo.com/v3/llms.txt,,0.424285,0.612889,0.805359,1.0,0.0,0.200577
472,estimated,,,0.544193,Supabase Py,/supabase/supabase-py,,582,164,48643,2025-12-12T00:15:04.115000Z,2mo,9.5,True,72.1,repo,https://github.com/supabase/supabase-py,,0.511623,0.354522,0.569241,0.95,1.0,0.253442
473,estimated,,,0.543978,GolangCI-Lint,/golangci/golangci-lint,,712,176,33353,2026-02-06T18:34:09.612000Z,1mo,9.4,True,81.7,repo,https://github.com/golangci/golangci-lint,,0.49189,0.359396,0.549337,0.94,1.0,0.486956
474,estimated,,,0.543976,Karpenter AWS Provider,/aws/karpenter-provider-aws,,2156,3162,762672,2025-08-17T07:07:29.947000Z,6mo,9.6,True,69,repo,https://github.com/aws/karpenter-provider-aws,,0.383371,0.559581,0.714411,0.96,1.0,0.127614
475,estimated,,,0.54392,Liquibase,/liquibase/liquibase-docs,,1773,1568,332003,2025-11-10T15:20:39.737000Z,3mo,10,True,90.8,repo,https://github.com/liquibase/liquibase-docs,,0.402534,0.510903,0.670544,1.0,1.0,0.200345
476,estimated,,,0.543859,Claude-Flow,/ruvnet/claude-flow,,4162,6560,1758377,2026-02-04T15:06:38.954000Z,1mo,9.1,True,55.9,repo,https://github.com/ruvnet/claude-flow,,0.318914,0.610241,0.75847,0.91,1.0,0.470579
477,estimated,,,0.543698,AWS CDK,/awsdocs/aws-cdk-guide,,1514,1003,327422,2025-12-16T06:01:07.212000Z,2mo,9.6,True,68.7,repo,https://github.com/awsdocs/aws-cdk-guide,,0.418005,0.479905,0.669811,0.96,1.0,0.262858
478,estimated,,,0.543654,Structlog,/hynek/structlog,,818,137,41851,2026-02-24T00:00:09.048000Z,14d,9.2,True,93.9,repo,https://github.com/hynek/structlog,,0.478303,0.342115,0.561309,0.92,1.0,0.675968
479,estimated,,,0.543606,Prisma Postgres,/llmstxt/prisma_io_llms-full_txt,,2794,45708,9401422,2025-09-20T20:52:09.897000Z,5mo,9.9,,83.8,llmstxt,https://www.prisma.io/docs/llms-full.txt,,0.35797,0.745021,0.846896,0.99,0.0,0.149617
480,estimated,,,0.543365,Terraform,/hashicorp/terraform,,798,64,41998,2026-02-27T16:05:57.400000Z,10d,9.8,True,64,repo,https://github.com/hashicorp/terraform,,0.480726,0.289841,0.561493,0.98,1.0,0.736918
